Date,Year,Season,Food group,Sample no,Prey species,Length,Biomass,SL or TL,Unknown Col 1,Unknown Col 2,Species
21-Feb-09,2009,Late summer,Fish,722,Gymnoscopelus piabilis,2.82,12.98,108.18,,,trop
21-Feb-09,2009,Late summer,Fish,724,Gymnoscopelus piabilis,4.91,45.96,173.39,,,trop
21-Feb-09,2009,Late summer,Fish,724,Gymnoscopelus piabilis,5.45,58.43,189.63,,,trop
21-Feb-09,2009,Late summer,Fish,724,Gymnoscopelus piabilis,5.45,58.43,189.63,,,trop
21-Feb-09,2009,Late summer,Fish,725,Gymnoscopelus piabilis,4.18,31.90,151.30,,,trop
21-Feb-09,2009,Late summer,Fish,725,Gymnoscopelus piabilis,4.64,40.35,165.16,,,trop
21-Feb-09,2009,Late summer,Fish,725,Gymnoscopelus piabilis,4.82,44.04,170.65,,,trop
21-Feb-09,2009,Late summer,Fish,725,Gymnoscopelus piabilis,5.09,49.93,178.83,,,trop
21-Feb-09,2009,Late summer,Fish,726,Gymnoscopelus piabilis,4.55,38.57,162.41,,,trop
21-Feb-09,2009,Late summer,Fish,726,Gymnoscopelus piabilis,4.55,38.57,162.41,,,trop
21-Feb-09,2009,Late summer,Fish,726,Gymnoscopelus piabilis,4.64,40.35,165.16,,,trop
21-Feb-09,2009,Late summer,Fish,726,Gymnoscopelus piabilis,4.91,45.96,173.39,,,trop
21-Feb-09,2009,Late summer,Fish,726,Gymnoscopelus piabilis,5.09,49.93,178.83,,,trop
21-Feb-09,2009,Late summer,Fish,726,Gymnoscopelus piabilis,5.45,58.43,189.63,,,trop
21-Feb-09,2009,Late summer,Fish,726,Gymnoscopelus piabilis,5.64,62.96,194.99,,,trop
21-Feb-09,2009,Late summer,Fish,729,Gymnoscopelus piabilis,4.73,42.17,167.91,,,trop
21-Feb-09,2009,Late summer,Fish,729,Gymnoscopelus piabilis,4.91,45.96,173.39,,,trop
21-Feb-09,2009,Late summer,Fish,729,Gymnoscopelus piabilis,5.27,54.08,184.24,,,trop
21-Feb-09,2009,Late summer,Fish,730,Gymnoscopelus piabilis,4.36,35.14,156.87,,,trop
21-Feb-09,2009,Late summer,Fish,730,Gymnoscopelus piabilis,5.18,51.98,181.54,,,trop
21-Feb-09,2009,Late summer,Fish,730,Gymnoscopelus piabilis,5.45,58.43,189.63,,,trop
21-Feb-09,2009,Late summer,Fish,731,Gymnoscopelus piabilis,4.45,36.83,159.64,,,trop
21-Feb-09,2009,Late summer,Fish,731,Gymnoscopelus piabilis,4.73,42.17,167.91,,,trop
21-Feb-09,2009,Late summer,Fish,731,Gymnoscopelus piabilis,4.73,42.17,167.91,,,trop
21-Feb-09,2009,Late summer,Fish,731,Gymnoscopelus piabilis,4.82,44.04,170.65,,,trop
21-Feb-09,2009,Late summer,Fish,731,Gymnoscopelus piabilis,4.82,44.04,170.65,,,trop
21-Feb-09,2009,Late summer,Fish,731,Gymnoscopelus piabilis,5.00,47.92,176.11,,,trop
21-Feb-09,2009,Late summer,Fish,731,Gymnoscopelus piabilis,5.09,49.93,178.83,,,trop
21-Feb-09,2009,Late summer,Fish,731,Gymnoscopelus piabilis,5.18,51.98,181.54,,,trop
21-Feb-09,2009,Late summer,Fish,731,Gymnoscopelus piabilis,5.36,56.23,186.94,,,trop
21-Feb-09,2009,Late summer,Fish,731,Gymnoscopelus piabilis,5.45,58.43,189.63,,,trop
21-Feb-09,2009,Late summer,Fish,732,Gymnoscopelus piabilis,4.55,38.57,162.41,,,trop
21-Feb-09,2009,Late summer,Fish,732,Gymnoscopelus piabilis,4.64,40.35,165.16,,,trop
21-Feb-09,2009,Late summer,Fish,732,Gymnoscopelus piabilis,4.73,42.17,167.91,,,trop
21-Feb-09,2009,Late summer,Fish,732,Gymnoscopelus piabilis,4.91,45.96,173.39,,,trop
21-Feb-09,2009,Late summer,Fish,732,Gymnoscopelus piabilis,5.00,47.92,176.11,,,trop
21-Feb-09,2009,Late summer,Fish,732,Gymnoscopelus piabilis,5.00,47.92,176.11,,,trop
21-Feb-09,2009,Late summer,Fish,732,Gymnoscopelus piabilis,5.00,47.92,176.11,,,trop
21-Feb-09,2009,Late summer,Fish,732,Gymnoscopelus piabilis,5.09,49.93,178.83,,,trop
21-Feb-09,2009,Late summer,Fish,732,Gymnoscopelus piabilis,5.09,49.93,178.83,,,trop
21-Feb-09,2009,Late summer,Fish,732,Gymnoscopelus piabilis,5.27,54.08,184.24,,,trop
21-Feb-09,2009,Late summer,Fish,732,Gymnoscopelus piabilis,5.36,56.23,186.94,,,trop
21-Feb-09,2009,Late summer,Fish,733,Gymnoscopelus piabilis,4.45,36.83,159.64,,,trop
21-Feb-09,2009,Late summer,Fish,733,Gymnoscopelus piabilis,4.64,40.35,165.16,,,trop
21-Feb-09,2009,Late summer,Fish,733,Gymnoscopelus piabilis,4.82,44.04,170.65,,,trop
21-Feb-09,2009,Late summer,Fish,733,Gymnoscopelus piabilis,4.91,45.96,173.39,,,trop
21-Feb-09,2009,Late summer,Fish,733,Gymnoscopelus piabilis,4.91,45.96,173.39,,,trop
21-Feb-09,2009,Late summer,Fish,733,Gymnoscopelus piabilis,5.09,49.93,178.83,,,trop
21-Feb-09,2009,Late summer,Fish,733,Gymnoscopelus piabilis,5.09,49.93,178.83,,,trop
21-Feb-09,2009,Late summer,Fish,733,Gymnoscopelus piabilis,5.09,49.93,178.83,,,trop
21-Feb-09,2009,Late summer,Fish,733,Gymnoscopelus piabilis,5.18,51.98,181.54,,,trop
21-Feb-09,2009,Late summer,Fish,733,Gymnoscopelus piabilis,5.18,51.98,181.54,,,trop
21-Feb-09,2009,Late summer,Fish,733,Gymnoscopelus piabilis,5.18,51.98,181.54,,,trop
21-Feb-09,2009,Late summer,Fish,733,Gymnoscopelus piabilis,5.27,54.08,184.24,,,trop
21-Feb-09,2009,Late summer,Fish,733,Gymnoscopelus piabilis,5.64,62.96,194.99,,,trop
21-Feb-09,2009,Late summer,Fish,734,Gymnoscopelus piabilis,3.73,24.54,137.20,,,trop
21-Feb-09,2009,Late summer,Fish,734,Gymnoscopelus piabilis,3.73,24.54,137.20,,,trop
21-Feb-09,2009,Late summer,Fish,734,Gymnoscopelus piabilis,3.82,25.93,140.04,,,trop
21-Feb-09,2009,Late summer,Fish,734,Gymnoscopelus piabilis,3.91,27.35,142.87,,,trop
21-Feb-09,2009,Late summer,Fish,734,Gymnoscopelus piabilis,4.09,30.34,148.50,,,trop
21-Feb-09,2009,Late summer,Fish,734,Gymnoscopelus piabilis,5.09,49.93,178.83,,,trop
21-Feb-09,2009,Late summer,Fish,735,Gymnoscopelus piabilis,2.91,13.95,111.14,,,trop
21-Feb-09,2009,Late summer,Fish,735,Gymnoscopelus piabilis,2.91,13.95,111.14,,,trop
21-Feb-09,2009,Late summer,Fish,735,Gymnoscopelus piabilis,3.00,14.97,114.08,,,trop
21-Feb-09,2009,Late summer,Fish,735,Gymnoscopelus piabilis,3.09,16.02,117.01,,,trop
21-Feb-09,2009,Late summer,Fish,735,Gymnoscopelus piabilis,3.45,20.64,128.62,,,trop
30-Mar-09,2009,Late summer,Fish,737,Gymnoscopelus piabilis,3.73,24.54,137.20,,,trop
30-Mar-09,2009,Late summer,Fish,737,Gymnoscopelus piabilis,3.82,25.93,140.04,,,trop
30-Mar-09,2009,Late summer,Fish,737,Gymnoscopelus piabilis,3.91,27.35,142.87,,,trop
30-Mar-09,2009,Late summer,Fish,737,Gymnoscopelus piabilis,4.55,38.57,162.41,,,trop
30-Mar-09,2009,Late summer,Fish,737,Gymnoscopelus piabilis,4.73,42.17,167.91,,,trop
30-Mar-09,2009,Late summer,Fish,737,Gymnoscopelus piabilis,4.91,45.96,173.39,,,trop
30-Mar-09,2009,Late summer,Fish,737,Gymnoscopelus piabilis,5.00,47.92,176.11,,,trop
30-Mar-09,2009,Late summer,Fish,737,Gymnoscopelus piabilis,5.00,47.92,176.11,,,trop
30-Mar-09,2009,Late summer,Fish,737,Gymnoscopelus piabilis,5.09,49.93,178.83,,,trop
30-Mar-09,2009,Late summer,Fish,737,Gymnoscopelus piabilis,5.18,51.98,181.54,,,trop
30-Mar-09,2009,Late summer,Fish,737,Gymnoscopelus piabilis,5.27,54.08,184.24,,,trop
30-Mar-09,2009,Late summer,Fish,737,Gymnoscopelus piabilis,5.27,54.08,184.24,,,trop
30-Mar-09,2009,Late summer,Fish,737,Gymnoscopelus piabilis,5.36,56.23,186.94,,,trop
30-Mar-09,2009,Late summer,Fish,737,Gymnoscopelus piabilis,5.36,56.23,186.94,,,trop
30-Mar-09,2009,Late summer,Fish,737,Gymnoscopelus piabilis,5.45,58.43,189.63,,,trop
30-Mar-09,2009,Late summer,Fish,737,Gymnoscopelus piabilis,5.55,60.67,192.31,,,trop
30-Mar-09,2009,Late summer,Fish,737,Gymnoscopelus piabilis,5.64,62.96,194.99,,,trop
30-Mar-09,2009,Late summer,Fish,738,Gymnoscopelus piabilis,3.36,19.42,125.73,,,trop
30-Mar-09,2009,Late summer,Fish,738,Gymnoscopelus piabilis,4.91,45.96,173.39,,,trop
30-Mar-09,2009,Late summer,Fish,738,Gymnoscopelus piabilis,5.36,56.23,186.94,,,trop
30-Mar-09,2009,Late summer,Fish,739,Gymnoscopelus piabilis,3.82,25.93,140.04,,,trop
30-Mar-09,2009,Late summer,Fish,739,Gymnoscopelus piabilis,4.55,38.57,162.41,,,trop
30-Mar-09,2009,Late summer,Fish,739,Gymnoscopelus piabilis,5.18,51.98,181.54,,,trop
30-Mar-09,2009,Late summer,Fish,740,Gymnoscopelus piabilis,2.91,13.95,111.14,,,trop
30-Mar-09,2009,Late summer,Fish,740,Gymnoscopelus piabilis,3.00,14.97,114.08,,,trop
30-Mar-09,2009,Late summer,Fish,740,Gymnoscopelus piabilis,3.18,17.11,119.93,,,trop
30-Mar-09,2009,Late summer,Fish,740,Gymnoscopelus piabilis,3.27,18.25,122.84,,,trop
30-Mar-09,2009,Late summer,Fish,740,Gymnoscopelus piabilis,3.36,19.42,125.73,,,trop
30-Mar-09,2009,Late summer,Fish,740,Gymnoscopelus piabilis,4.09,30.34,148.50,,,trop
30-Mar-09,2009,Late summer,Fish,740,Gymnoscopelus piabilis,4.09,30.34,148.50,,,trop
30-Mar-09,2009,Late summer,Fish,740,Gymnoscopelus piabilis,4.27,33.50,154.09,,,trop
30-Mar-09,2009,Late summer,Fish,740,Gymnoscopelus piabilis,4.64,40.35,165.16,,,trop
30-Mar-09,2009,Late summer,Fish,740,Gymnoscopelus piabilis,5.18,51.98,181.54,,,trop
30-Mar-09,2009,Late summer,Fish,740,Gymnoscopelus piabilis,5.27,54.08,184.24,,,trop
30-Mar-09,2009,Late summer,Fish,742,Gymnoscopelus piabilis,5.18,51.98,181.54,,,trop
30-Mar-09,2009,Late summer,Fish,744,Gymnoscopelus piabilis,4.55,38.57,162.41,,,trop
30-Mar-09,2009,Late summer,Fish,745,Gymnoscopelus piabilis,4.64,40.35,165.16,,,trop
30-Mar-09,2009,Late summer,Fish,747,Gymnoscopelus piabilis,4.64,40.35,165.16,,,trop
30-Mar-09,2009,Late summer,Fish,747,Gymnoscopelus piabilis,4.73,42.17,167.91,,,trop
30-Mar-09,2009,Late summer,Fish,747,Gymnoscopelus piabilis,4.82,44.04,170.65,,,trop
30-Mar-09,2009,Late summer,Fish,747,Gymnoscopelus piabilis,4.91,45.96,173.39,,,trop
30-Mar-09,2009,Late summer,Fish,747,Gymnoscopelus piabilis,5.36,56.23,186.94,,,trop
30-Mar-09,2009,Late summer,Fish,747,Gymnoscopelus piabilis,5.36,56.23,186.94,,,trop
30-Mar-09,2009,Late summer,Fish,748,Gymnoscopelus piabilis,2.82,12.98,108.18,,,trop
30-Mar-09,2009,Late summer,Fish,748,Gymnoscopelus piabilis,4.09,30.34,148.50,,,trop
30-Mar-09,2009,Late summer,Fish,748,Gymnoscopelus piabilis,4.18,31.90,151.30,,,trop
30-Mar-09,2009,Late summer,Fish,748,Gymnoscopelus piabilis,5.00,47.92,176.11,,,trop
30-Mar-09,2009,Late summer,Fish,749,Gymnoscopelus piabilis,2.82,12.98,108.18,,,trop
30-Mar-09,2009,Late summer,Fish,749,Gymnoscopelus piabilis,5.27,54.08,184.24,,,trop
30-Mar-09,2009,Late summer,Fish,751,Gymnoscopelus piabilis,4.73,42.17,167.91,,,trop
30-Mar-09,2009,Late summer,Fish,751,Gymnoscopelus piabilis,4.91,45.96,173.39,,,trop
30-Mar-09,2009,Late summer,Fish,751,Gymnoscopelus piabilis,4.91,45.96,173.39,,,trop
30-Mar-09,2009,Late summer,Fish,751,Gymnoscopelus piabilis,5.00,47.92,176.11,,,trop
30-Mar-09,2009,Late summer,Fish,751,Gymnoscopelus piabilis,5.36,56.23,186.94,,,trop
30-Mar-09,2009,Late summer,Fish,751,Gymnoscopelus piabilis,5.45,58.43,189.63,,,trop
30-Mar-09,2009,Late summer,Fish,751,Gymnoscopelus piabilis,5.55,60.67,192.31,,,trop
30-Mar-09,2009,Late summer,Fish,752,Gymnoscopelus piabilis,2.82,12.98,108.18,,,trop
30-Mar-09,2009,Late summer,Fish,753,Gymnoscopelus piabilis,3.36,19.42,125.73,,,trop
30-Mar-09,2009,Late summer,Fish,753,Gymnoscopelus piabilis,3.64,23.20,134.35,,,trop
30-Mar-09,2009,Late summer,Fish,753,Gymnoscopelus piabilis,4.45,36.83,159.64,,,trop
30-Mar-09,2009,Late summer,Fish,753,Gymnoscopelus piabilis,4.45,36.83,159.64,,,trop
30-Mar-09,2009,Late summer,Fish,753,Gymnoscopelus piabilis,4.55,38.57,162.41,,,trop
30-Mar-09,2009,Late summer,Fish,753,Gymnoscopelus piabilis,4.73,42.17,167.91,,,trop
30-Mar-09,2009,Late summer,Fish,753,Gymnoscopelus piabilis,5.09,49.93,178.83,,,trop
30-Mar-09,2009,Late summer,Fish,753,Gymnoscopelus piabilis,5.18,51.98,181.54,,,trop
30-Mar-09,2009,Late summer,Fish,753,Gymnoscopelus piabilis,5.18,51.98,181.54,,,trop
30-Mar-09,2009,Late summer,Fish,753,Gymnoscopelus piabilis,5.18,51.98,181.54,,,trop
30-Mar-09,2009,Late summer,Fish,753,Gymnoscopelus piabilis,5.27,54.08,184.24,,,trop
30-Mar-09,2009,Late summer,Fish,753,Gymnoscopelus piabilis,5.45,58.43,189.63,,,trop
30-Mar-09,2009,Late summer,Fish,755,Gymnoscopelus piabilis,4.73,42.17,167.91,,,trop
30-Mar-09,2009,Late summer,Fish,755,Gymnoscopelus piabilis,5.00,47.92,176.11,,,trop
30-Mar-09,2009,Late summer,Fish,757,Gymnoscopelus piabilis,2.91,13.95,111.14,,,trop
30-Mar-09,2009,Late summer,Fish,757,Gymnoscopelus piabilis,2.91,13.95,111.14,,,trop
30-Mar-09,2009,Late summer,Fish,757,Gymnoscopelus piabilis,3.00,14.97,114.08,,,trop
30-Mar-09,2009,Late summer,Fish,757,Gymnoscopelus piabilis,4.91,45.96,173.39,,,trop
30-Mar-09,2009,Late summer,Fish,758,Gymnoscopelus piabilis,4.64,40.35,165.16,,,trop
30-Mar-09,2009,Late summer,Fish,758,Gymnoscopelus piabilis,4.64,40.35,165.16,,,trop
30-Mar-09,2009,Late summer,Fish,758,Gymnoscopelus piabilis,5.09,49.93,178.83,,,trop
30-Mar-09,2009,Late summer,Fish,758,Gymnoscopelus piabilis,5.09,49.93,178.83,,,trop
30-Mar-09,2009,Late summer,Fish,758,Gymnoscopelus piabilis,5.27,54.08,184.24,,,trop
30-Mar-09,2009,Late summer,Fish,760,Gymnoscopelus piabilis,3.27,18.25,122.84,,,trop
30-Mar-09,2009,Late summer,Fish,760,Gymnoscopelus piabilis,3.64,23.20,134.35,,,trop
30-Mar-09,2009,Late summer,Fish,760,Gymnoscopelus piabilis,3.91,27.35,142.87,,,trop
30-Mar-09,2009,Late summer,Fish,760,Gymnoscopelus piabilis,4.09,30.34,148.50,,,trop
30-Mar-09,2009,Late summer,Fish,760,Gymnoscopelus piabilis,4.18,31.90,151.30,,,trop
30-Mar-09,2009,Late summer,Fish,760,Gymnoscopelus piabilis,4.27,33.50,154.09,,,trop
30-Mar-09,2009,Late summer,Fish,760,Gymnoscopelus piabilis,4.73,42.17,167.91,,,trop
30-Mar-09,2009,Late summer,Fish,760,Gymnoscopelus piabilis,4.82,44.04,170.65,,,trop
30-Mar-09,2009,Late summer,Fish,760,Gymnoscopelus piabilis,5.09,49.93,178.83,,,trop
30-Mar-09,2009,Late summer,Fish,760,Gymnoscopelus piabilis,5.18,51.98,181.54,,,trop
30-Mar-09,2009,Late summer,Fish,760,Gymnoscopelus piabilis,5.45,58.43,189.63,,,trop
30-Mar-09,2009,Late summer,Fish,760,Gymnoscopelus piabilis,5.82,67.68,200.32,,,trop
30-Mar-09,2009,Late summer,Fish,761,Gymnoscopelus piabilis,4.18,31.90,151.30,,,trop
30-Mar-09,2009,Late summer,Fish,761,Gymnoscopelus piabilis,4.73,42.17,167.91,,,trop
30-Mar-09,2009,Late summer,Fish,761,Gymnoscopelus piabilis,5.36,56.23,186.94,,,trop
30-Mar-09,2009,Late summer,Fish,761,Gymnoscopelus piabilis,5.45,58.43,189.63,,,trop
30-Mar-09,2009,Late summer,Fish,761,Gymnoscopelus piabilis,5.55,60.67,192.31,,,trop
30-Mar-09,2009,Late summer,Fish,762,Gymnoscopelus piabilis,5.27,54.08,184.24,,,trop
30-Mar-09,2009,Late summer,Fish,763,Gymnoscopelus piabilis,3.09,16.02,117.01,,,trop
30-Mar-09,2009,Late summer,Fish,763,Gymnoscopelus piabilis,3.27,18.25,122.84,,,trop
30-Mar-09,2009,Late summer,Fish,763,Gymnoscopelus piabilis,3.55,21.90,131.49,,,trop
30-Mar-09,2009,Late summer,Fish,763,Gymnoscopelus piabilis,5.09,49.93,178.83,,,trop
30-Mar-09,2009,Late summer,Fish,763,Gymnoscopelus piabilis,5.73,65.30,197.66,,,trop
30-Mar-09,2009,Late summer,Fish,764,Gymnoscopelus piabilis,4.91,45.96,173.39,,,trop
30-Mar-09,2009,Late summer,Fish,764,Gymnoscopelus piabilis,4.91,45.96,173.39,,,trop
30-Mar-09,2009,Late summer,Fish,765,Gymnoscopelus piabilis,5.00,47.92,176.11,,,trop
30-Mar-09,2009,Late summer,Fish,765,Gymnoscopelus piabilis,5.36,56.23,186.94,,,trop
30-Mar-09,2009,Late summer,Fish,766,Gymnoscopelus piabilis,5.00,47.92,176.11,,,trop
30-Mar-09,2009,Late summer,Fish,766,Gymnoscopelus piabilis,5.00,47.92,176.11,,,trop
30-Mar-09,2009,Late summer,Fish,766,Gymnoscopelus piabilis,5.36,56.23,186.94,,,trop
30-Mar-09,2009,Late summer,Fish,767,Gymnoscopelus piabilis,4.27,33.50,154.09,,,trop
30-Mar-09,2009,Late summer,Fish,767,Gymnoscopelus piabilis,4.64,40.35,165.16,,,trop
30-Mar-09,2009,Late summer,Fish,767,Gymnoscopelus piabilis,5.36,56.23,186.94,,,trop
30-Mar-09,2009,Late summer,Fish,767,Gymnoscopelus piabilis,5.55,60.67,192.31,,,trop
30-Mar-09,2009,Late summer,Fish,767,Gymnoscopelus piabilis,5.82,67.68,200.32,,,trop
30-Mar-09,2009,Late summer,Fish,767,Gymnoscopelus piabilis,5.82,67.68,200.32,,,trop
30-Mar-09,2009,Late summer,Fish,768,Gymnoscopelus piabilis,4.55,38.57,162.41,,,trop
30-Mar-09,2009,Late summer,Fish,768,Gymnoscopelus piabilis,4.55,38.57,162.41,,,trop
30-Mar-09,2009,Late summer,Fish,768,Gymnoscopelus piabilis,4.64,40.35,165.16,,,trop
30-Mar-09,2009,Late summer,Fish,768,Gymnoscopelus piabilis,4.91,45.96,173.39,,,trop
30-Mar-09,2009,Late summer,Fish,768,Gymnoscopelus piabilis,4.91,45.96,173.39,,,trop
30-Mar-09,2009,Late summer,Fish,768,Gymnoscopelus piabilis,5.18,51.98,181.54,,,trop
30-Mar-09,2009,Late summer,Fish,768,Gymnoscopelus piabilis,5.36,56.23,186.94,,,trop
30-Mar-09,2009,Late summer,Fish,768,Gymnoscopelus piabilis,5.55,60.67,192.31,,,trop
30-Mar-09,2009,Late summer,Fish,768,Gymnoscopelus piabilis,5.64,62.96,194.99,,,trop
30-Mar-09,2009,Late summer,Fish,768,Gymnoscopelus piabilis,5.64,62.96,194.99,,,trop
30-Mar-09,2009,Late summer,Fish,768,Gymnoscopelus piabilis,5.64,62.96,194.99,,,trop
30-Mar-09,2009,Late summer,Fish,768,Gymnoscopelus piabilis,5.82,67.68,200.32,,,trop
30-Apr-09,2009,Late summer,Fish,770,Gymnoscopelus piabilis,4.82,44.04,170.65,,,trop
30-Apr-09,2009,Late summer,Fish,770,Gymnoscopelus piabilis,5.00,47.92,176.11,,,trop
30-Apr-09,2009,Late summer,Fish,770,Gymnoscopelus piabilis,5.09,49.93,178.83,,,trop
30-Apr-09,2009,Late summer,Fish,771,Gymnoscopelus piabilis,2.36,8.70,93.16,,,trop
30-Apr-09,2009,Late summer,Fish,771,Gymnoscopelus piabilis,2.91,13.95,111.14,,,trop
30-Apr-09,2009,Late summer,Fish,771,Gymnoscopelus piabilis,3.82,25.93,140.04,,,trop
30-Apr-09,2009,Late summer,Fish,771,Gymnoscopelus piabilis,4.73,42.17,167.91,,,trop
30-Apr-09,2009,Late summer,Fish,775,Gymnoscopelus piabilis,2.27,7.95,90.10,,,trop
30-Apr-09,2009,Late summer,Fish,775,Gymnoscopelus piabilis,2.64,11.15,102.22,,,trop
30-Apr-09,2009,Late summer,Fish,775,Gymnoscopelus piabilis,4.00,28.82,145.69,,,trop
30-Apr-09,2009,Late summer,Fish,775,Gymnoscopelus piabilis,4.91,45.96,173.39,,,trop
30-Apr-09,2009,Late summer,Fish,775,Gymnoscopelus piabilis,5.27,54.08,184.24,,,trop
30-Apr-09,2009,Late summer,Fish,776,Gymnoscopelus piabilis,4.64,40.35,165.16,,,trop
30-Apr-09,2009,Late summer,Fish,776,Gymnoscopelus piabilis,4.64,40.35,165.16,,,trop
30-Apr-09,2009,Late summer,Fish,776,Gymnoscopelus piabilis,4.91,45.96,173.39,,,trop
30-Apr-09,2009,Late summer,Fish,776,Gymnoscopelus piabilis,5.00,47.92,176.11,,,trop
30-Apr-09,2009,Late summer,Fish,776,Gymnoscopelus piabilis,5.18,51.98,181.54,,,trop
30-Apr-09,2009,Late summer,Fish,776,Gymnoscopelus piabilis,5.18,51.98,181.54,,,trop
30-Apr-09,2009,Late summer,Fish,776,Gymnoscopelus piabilis,5.27,54.08,184.24,,,trop
30-Apr-09,2009,Late summer,Fish,777,Gymnoscopelus piabilis,3.91,27.35,142.87,,,trop
30-Apr-09,2009,Late summer,Fish,777,Gymnoscopelus piabilis,4.18,31.90,151.30,,,trop
30-Apr-09,2009,Late summer,Fish,777,Gymnoscopelus piabilis,4.36,35.14,156.87,,,trop
30-Apr-09,2009,Late summer,Fish,779,Gymnoscopelus piabilis,4.27,33.50,154.09,,,trop
30-Apr-09,2009,Late summer,Fish,779,Gymnoscopelus piabilis,4.73,42.17,167.91,,,trop
30-Apr-09,2009,Late summer,Fish,779,Gymnoscopelus piabilis,4.73,42.17,167.91,,,trop
30-Apr-09,2009,Late summer,Fish,779,Gymnoscopelus piabilis,4.91,45.96,173.39,,,trop
30-Apr-09,2009,Late summer,Fish,779,Gymnoscopelus piabilis,5.00,47.92,176.11,,,trop
30-Apr-09,2009,Late summer,Fish,779,Gymnoscopelus piabilis,5.00,47.92,176.11,,,trop
30-Apr-09,2009,Late summer,Fish,779,Gymnoscopelus piabilis,5.36,56.23,186.94,,,trop
30-Apr-09,2009,Late summer,Fish,779,Gymnoscopelus piabilis,5.45,58.43,189.63,,,trop
30-Apr-09,2009,Late summer,Fish,780,Gymnoscopelus piabilis,4.36,35.14,156.87,,,trop
30-Apr-09,2009,Late summer,Fish,780,Gymnoscopelus piabilis,4.82,44.04,170.65,,,trop
30-Apr-09,2009,Late summer,Fish,780,Gymnoscopelus piabilis,4.82,44.04,170.65,,,trop
30-Apr-09,2009,Late summer,Fish,780,Gymnoscopelus piabilis,4.82,44.04,170.65,,,trop
30-Apr-09,2009,Late summer,Fish,780,Gymnoscopelus piabilis,4.91,45.96,173.39,,,trop
30-Apr-09,2009,Late summer,Fish,780,Gymnoscopelus piabilis,5.45,58.43,189.63,,,trop
30-Apr-09,2009,Late summer,Fish,782,Gymnoscopelus piabilis,3.73,24.54,137.20,,,trop
30-Apr-09,2009,Late summer,Fish,782,Gymnoscopelus piabilis,4.27,33.50,154.09,,,trop
30-Apr-09,2009,Late summer,Fish,782,Gymnoscopelus piabilis,5.36,56.23,186.94,,,trop
30-Apr-09,2009,Late summer,Fish,783,Gymnoscopelus piabilis,3.64,23.20,134.35,,,trop
30-Apr-09,2009,Late summer,Fish,783,Gymnoscopelus piabilis,3.64,23.20,134.35,,,trop
30-Apr-09,2009,Late summer,Fish,783,Gymnoscopelus piabilis,5.00,47.92,176.11,,,trop
30-Apr-09,2009,Late summer,Fish,784,Gymnoscopelus piabilis,3.64,23.20,134.35,,,trop
30-Apr-09,2009,Late summer,Fish,784,Gymnoscopelus piabilis,4.73,42.17,167.91,,,trop
30-Apr-09,2009,Late summer,Fish,786,Gymnoscopelus piabilis,5.55,60.67,192.31,,,trop
30-Apr-09,2009,Late summer,Fish,787,Gymnoscopelus piabilis,4.45,36.83,159.64,,,trop
30-Apr-09,2009,Late summer,Fish,787,Gymnoscopelus piabilis,4.64,40.35,165.16,,,trop
30-Apr-09,2009,Late summer,Fish,787,Gymnoscopelus piabilis,4.82,44.04,170.65,,,trop
30-Apr-09,2009,Late summer,Fish,787,Gymnoscopelus piabilis,4.82,44.04,170.65,,,trop
30-Apr-09,2009,Late summer,Fish,787,Gymnoscopelus piabilis,4.91,45.96,173.39,,,trop
30-Apr-09,2009,Late summer,Fish,787,Gymnoscopelus piabilis,4.91,45.96,173.39,,,trop
30-Apr-09,2009,Late summer,Fish,787,Gymnoscopelus piabilis,5.00,47.92,176.11,,,trop
30-Apr-09,2009,Late summer,Fish,787,Gymnoscopelus piabilis,5.00,47.92,176.11,,,trop
30-Apr-09,2009,Late summer,Fish,787,Gymnoscopelus piabilis,5.18,51.98,181.54,,,trop
30-Apr-09,2009,Late summer,Fish,787,Gymnoscopelus piabilis,5.45,58.43,189.63,,,trop
30-Apr-09,2009,Late summer,Fish,787,Gymnoscopelus piabilis,5.91,70.11,202.98,,,trop
02-May-09,2009,Late summer,Fish,788,Gymnoscopelus piabilis,4.91,45.96,173.39,,,trop
02-May-09,2009,Late summer,Fish,788,Gymnoscopelus piabilis,5.09,49.93,178.83,,,trop
02-May-09,2009,Late summer,Fish,788,Gymnoscopelus piabilis,5.18,51.98,181.54,,,trop
02-May-09,2009,Late summer,Fish,789,Gymnoscopelus piabilis,4.64,40.35,165.16,,,trop
02-May-09,2009,Late summer,Fish,789,Gymnoscopelus piabilis,5.09,49.93,178.83,,,trop
02-May-09,2009,Late summer,Fish,789,Gymnoscopelus piabilis,5.27,54.08,184.24,,,trop
02-May-09,2009,Late summer,Fish,790,Gymnoscopelus piabilis,4.45,36.83,159.64,,,trop
02-May-09,2009,Late summer,Fish,790,Gymnoscopelus piabilis,4.91,45.96,173.39,,,trop
02-May-09,2009,Late summer,Fish,790,Gymnoscopelus piabilis,4.91,45.96,173.39,,,trop
02-May-09,2009,Late summer,Fish,791,Gymnoscopelus piabilis,5.09,49.93,178.83,,,trop
02-May-09,2009,Late summer,Fish,791,Gymnoscopelus piabilis,5.36,56.23,186.94,,,trop
02-May-09,2009,Late summer,Fish,793,Gymnoscopelus piabilis,2.82,12.98,108.18,,,trop
02-May-09,2009,Late summer,Fish,793,Gymnoscopelus piabilis,4.27,33.50,154.09,,,trop
